"deviceCode_deviceCode","deviceCode_location_latitude","deviceCode_location_longitude","deviceCode_location_wardName","deviceCode_pyld_alarmType","deviceCode_pyld_speed","deviceCode_time_recordedTime_$date"
"864504031502210","12.987549781799316","77.74034118652344","Kadugodi","Overspeed","27","2018-04-03T02:10:45.000Z"
"864504031502210","12.987530708312988","77.74040985107422","Kadugodi","HMW","29","2018-04-03T02:10:46.000Z"
"864504031502210","12.986918449401855","77.74285888671875","Kadugodi","Overspeed","26","2018-04-03T02:11:17.000Z"
"864504031502210","12.985086441040039","77.74433898925781","Kadugodi","PCW","29","2018-04-03T02:12:58.000Z"
"864504031502210","12.980180740356445","77.7427978515625","Kadugodi","HMW","31","2018-04-03T02:13:57.000Z"
"864504031502210","12.980034828186035","77.74272918701172","Kadugodi","HMW","29","2018-04-03T02:13:59.000Z"
"864504031502210","12.977638244628906","77.74195861816406","Kadugodi","PCW","18","2018-04-04T01:49:07.000Z"
"864504031502210","12.977863311767578","77.74199676513672","Kadugodi","UFCW","11","2018-04-04T01:49:13.000Z"
"864504031502210","12.986510276794434","77.74424743652344","Kadugodi","UFCW","28","2018-04-04T01:51:35.000Z"
"864504031502210","12.98666000366211","77.74359130859375","Kadugodi","UFCW","26","2018-04-04T01:51:46.000Z"
"864504031502210","12.988042831420898","77.73235321044922","Hudi","UFCW","20","2018-04-04T01:53:57.000Z"
"864504031502210","12.988512992858887","77.72943878173828","Hudi","FCW","33","2018-04-04T01:54:55.000Z"
"864504031502210","12.991493225097656","77.72843933105469","Hudi","Overspeed","10","2018-04-04T01:57:54.000Z"
"864504031502210","12.991900444030762","77.72869110107422","Hudi","Overspeed","9","2018-04-04T01:58:12.000Z"
"864504031502210","12.991990089416504","77.72876739501953","Hudi","Overspeed","8","2018-04-04T01:58:16.000Z"
"864504031502210","12.99202823638916","77.72880554199219","Hudi","PCW","8","2018-04-04T01:58:18.000Z"
"864504031502210","12.992165565490723","77.72913360595703","Hudi","Overspeed","14","2018-04-04T01:58:48.000Z"
"864504031502210","12.992395401000977","77.73030090332031","Hudi","Overspeed","16","2018-04-04T01:59:46.000Z"
"864504031502210","12.993297576904297","77.73136138916016","Hudi","Overspeed","12","2018-04-04T02:00:35.000Z"
"864504031502210","12.993334770202637","77.73137664794922","Hudi","Overspeed","14","2018-04-04T02:00:36.000Z"
"864504031502210","12.993524551391602","77.73136138916016","Hudi","Overspeed","13","2018-04-04T02:00:41.000Z"
"864504031502210","12.99487590789795","77.73143768310547","Hudi","Overspeed","13","2018-04-04T02:01:52.000Z"
"864504031502210","12.995680809020996","77.73130798339844","Hudi","Overspeed","14","2018-04-04T02:02:10.000Z"
"864504031502210","12.995929718017578","77.73095703125","Hudi","Overspeed","14","2018-04-04T02:02:20.000Z"
"864504031502210","12.995720863342285","77.72968292236328","Hudi","Overspeed","13","2018-04-04T02:03:19.000Z"
"864504031502210","12.995474815368652","77.728271484375","Hudi","Overspeed","14","2018-04-04T02:04:05.000Z"
"864504031502210","12.995414733886719","77.7279281616211","Hudi","Overspeed","13","2018-04-04T02:04:14.000Z"
"864504031502210","12.994855880737305","77.7268295288086","Hudi","Overspeed","15","2018-04-04T02:04:38.000Z"
"864504031502210","12.993903160095215","77.72684478759766","Hudi","Overspeed","13","2018-04-04T02:05:12.000Z"
"864504031502210","12.99272346496582","77.72687530517578","Hudi","Overspeed","10","2018-04-04T02:05:43.000Z"
"864504031502210","12.991890907287598","77.72698974609375","Hudi","Overspeed","15","2018-04-04T02:06:00.000Z"
"864504031502210","12.990989685058594","77.72771453857422","Hudi","PCW","11","2018-04-04T02:06:49.000Z"
"864504031502210","12.990717887878418","77.72760772705078","Hudi","Overspeed","13","2018-04-04T02:07:24.000Z"
"864504031502210","12.989681243896484","77.72726440429688","Hudi","UFCW","14","2018-04-04T02:07:44.000Z"
"864504031502210","12.989623069763184","77.72724914550781","Hudi","UFCW","7","2018-04-04T02:07:46.000Z"
"864504031502210","12.989530563354492","77.72721862792969","Hudi","Overspeed","13","2018-04-04T02:07:51.000Z"
"864504031502210","12.989001274108887","77.72737121582031","Hudi","Overspeed","15","2018-04-04T02:08:11.000Z"
"864504031502210","12.988531112670898","77.72966766357422","Hudi","HMW","32","2018-04-04T02:08:40.000Z"
"864504031502210","12.988320350646973","77.73099517822266","Hudi","UFCW","12","2018-04-04T02:08:57.000Z"
"864504031502210","12.987635612487793","77.7359848022461","Kadugodi","Overspeed","34","2018-04-04T02:10:26.000Z"
"864504031502210","12.987634658813477","77.73623657226562","Kadugodi","HMW","32","2018-04-04T02:10:30.000Z"
"864504031502210","12.987640380859375","77.73650360107422","Kadugodi","UFCW","20","2018-04-04T02:10:34.000Z"
"864504031502210","12.987634658813477","77.73703002929688","Kadugodi","UFCW","14","2018-04-04T02:10:49.000Z"
"864504031502210","12.987643241882324","77.73896026611328","Kadugodi","Overspeed","27","2018-04-04T02:11:26.000Z"
"864504031502210","12.987626075744629","77.73971557617188","Kadugodi","Overspeed","26","2018-04-04T02:11:36.000Z"
"864504031502210","12.987626075744629","77.73971557617188","Kadugodi","UFCW","26","2018-04-04T02:11:36.000Z"
"864504031502210","12.987595558166504","77.74005889892578","Kadugodi","Overspeed","27","2018-04-04T02:11:41.000Z"
"864504031502210","12.98750114440918","77.74057006835938","Kadugodi","HMW","32","2018-04-04T02:11:47.000Z"
"864504031502210","12.987055778503418","77.74234771728516","Kadugodi","UFCW","24","2018-04-04T02:12:09.000Z"
"864504031502210","12.986860275268555","77.74311828613281","Kadugodi","Overspeed","27","2018-04-04T02:12:23.000Z"
"864504031502210","12.98684310913086","77.7431869506836","Kadugodi","Overspeed","27","2018-04-04T02:12:24.000Z"
"864504031502210","12.985088348388672","77.74432373046875","Kadugodi","PCW","32","2018-04-04T02:13:28.000Z"
"864504031502210","12.983924865722656","77.74382019042969","Kadugodi","PCW","24","2018-04-04T02:13:46.000Z"
"864504031502210","12.982843399047852","77.74401092529297","Kadugodi","PCW","26","2018-04-04T02:14:02.000Z"
"864504031502210","12.97877025604248","77.7421646118164","Kadugodi","UFCW","21","2018-04-04T02:15:04.000Z"
"864504031502210","12.98184585571289","77.7436294555664","Kadugodi","HMW","35","2018-04-04T02:14:16.000Z"
"864504031502210","12.980464935302734","77.74292755126953","Kadugodi","HMW","36","2018-04-04T02:14:37.000Z"
"864504031502210","12.980231285095215","77.7428207397461","Kadugodi","FCW","27","2018-04-04T02:14:40.000Z"
"864504031502210","12.979435920715332","77.742431640625","Kadugodi","HMW","28","2018-04-04T02:14:54.000Z"
"864504031502210","12.991232872009277","77.72809600830078","Hudi","UFCW","17","2018-04-04T09:41:43.000Z"
"864504031502210","12.99397087097168","77.73126983642578","Hudi","Overspeed","29","2018-04-04T09:45:13.000Z"
"864504031502210","12.994919776916504","77.73135375976562","Hudi","Overspeed","12","2018-04-04T09:45:55.000Z"
"864504031502210","12.995588302612305","77.73133087158203","Kadugodi","Overspeed","13","2018-04-04T09:46:08.000Z"
"864504031502210","12.995760917663574","77.72969818115234","Hudi","Overspeed","11","2018-04-04T09:47:04.000Z"
"864504031502210","12.995494842529297","77.72823333740234","Hudi","Overspeed","11","2018-04-04T09:47:59.000Z"
"864504031502210","12.994915008544922","77.72685241699219","Hudi","Overspeed","13","2018-04-04T09:48:23.000Z"
"864504031502210","12.99484634399414","77.72684478759766","Hudi","Overspeed","13","2018-04-04T09:48:25.000Z"
"864504031502210","12.993974685668945","77.7268295288086","Hudi","Overspeed","12","2018-04-04T09:48:54.000Z"
"864504031502210","12.992677688598633","77.72681427001953","Hudi","Overspeed","13","2018-04-04T09:49:21.000Z"
"864504031502210","12.991903305053711","77.72698211669922","Hudi","Overspeed","13","2018-04-04T09:49:37.000Z"
"864504031502210","12.991060256958008","77.72766876220703","Hudi","Overspeed","14","2018-04-04T09:49:58.000Z"
"864504031502210","12.9904146194458","77.72754669189453","Hudi","Overspeed","21","2018-04-04T09:50:13.000Z"
"864504031502210","12.989524841308594","77.72721099853516","Hudi","Overspeed","14","2018-04-04T09:50:30.000Z"
"864504031502210","12.989524841308594","77.72721099853516","Hudi","Overspeed","14","2018-04-04T09:50:30.000Z"
"864504031502210","12.987630844116211","77.73686981201172","Kadugodi","Overspeed","27","2018-04-04T09:54:50.000Z"
"864504031502210","12.987630844116211","77.7369384765625","Kadugodi","Overspeed","26","2018-04-04T09:54:51.000Z"
"864504031502210","12.987643241882324","77.73768615722656","Kadugodi","Overspeed","28","2018-04-04T09:55:03.000Z"
"864504031502210","12.987640380859375","77.73593139648438","Kadugodi","Overspeed","41","2018-04-04T09:54:38.000Z"
"864504031502210","12.986172676086426","77.74474334716797","Kadugodi","UFCW","18","2018-04-05T01:49:35.000Z"
"864504031502210","12.991280555725098","77.7280044555664","Hudi","UFCW","6","2018-04-05T01:58:11.000Z"
"864504031502210","12.99206256866455","77.72874450683594","Hudi","PCW","9","2018-04-05T01:59:08.000Z"
"864504031502210","12.993903160095215","77.73125457763672","Hudi","Overspeed","15","2018-04-05T02:02:03.000Z"
"864504031502210","12.994959831237793","77.73135375976562","Hudi","Overspeed","11","2018-04-05T02:02:51.000Z"
"864504031502210","12.995519638061523","77.73136138916016","Kadugodi","Overspeed","13","2018-04-05T02:03:02.000Z"
"864504031502210","12.995613098144531","77.73133087158203","Kadugodi","PCW","12","2018-04-05T02:03:05.000Z"
"864504031502210","12.995640754699707","77.73130798339844","Hudi","Overspeed","14","2018-04-05T02:03:06.000Z"
"864504031502210","12.995856285095215","77.7309341430664","Hudi","Overspeed","16","2018-04-05T02:03:16.000Z"
"864504031502210","12.995696067810059","77.73016357421875","Hudi","PCW","25","2018-04-05T02:03:29.000Z"
"864504031502210","12.995660781860352","77.72970581054688","Hudi","Overspeed","13","2018-04-05T02:04:04.000Z"
"864504031502210","12.995655059814453","77.72966766357422","Hudi","Overspeed","14","2018-04-05T02:04:05.000Z"
"864504031502210","12.995488166809082","77.72833251953125","Hudi","Overspeed","13","2018-04-05T02:04:50.000Z"
"864504031502210","12.99548053741455","77.7282943725586","Hudi","Overspeed","13","2018-04-05T02:04:51.000Z"
"864504031502210","12.995403289794922","77.7279052734375","Hudi","Overspeed","14","2018-04-05T02:05:03.000Z"
"864504031502210","12.994871139526367","77.7268295288086","Hudi","Overspeed","14","2018-04-05T02:05:27.000Z"
"864504031502210","12.99406623840332","77.7268295288086","Hudi","Overspeed","14","2018-04-05T02:06:02.000Z"
"864504031502210","12.992663383483887","77.72682189941406","Hudi","Overspeed","14","2018-04-05T02:06:48.000Z"
"864504031502210","12.991880416870117","77.72698211669922","Hudi","Overspeed","13","2018-04-05T02:07:07.000Z"
"864504031502210","12.990434646606445","77.72756958007812","Hudi","Overspeed","25","2018-04-05T02:08:10.000Z"
"864504031502210","12.989583015441895","77.72725677490234","Hudi","Overspeed","13","2018-04-05T02:08:26.000Z"
"864504031502210","12.989005088806152","77.72737884521484","Hudi","Overspeed","14","2018-04-05T02:08:52.000Z"
"864504031502210","12.988350868225098","77.73042297363281","Hudi","UFCW","25","2018-04-05T02:09:26.000Z"
"864504031502210","12.988334655761719","77.73055267333984","Hudi","UFCW","17","2018-04-05T02:09:28.000Z"
"864504031502210","12.988323211669922","77.73084259033203","Hudi","Overspeed","14","2018-04-05T02:09:49.000Z"
"864504031502210","12.988221168518066","77.73128509521484","Hudi","UFCW","20","2018-04-05T02:09:58.000Z"
"864504031502210","12.988292694091797","77.73100280761719","Hudi","UFCW","20","2018-04-05T02:09:53.000Z"
"864504031502210","12.987834930419922","77.734130859375","Kadugodi","HMW","37","2018-04-05T02:10:30.000Z"
"864504031502210","12.987794876098633","77.73443603515625","Kadugodi","FCW","38","2018-04-05T02:10:33.000Z"
"864504031502210","12.987645149230957","77.73606872558594","Kadugodi","UFCW","25","2018-04-05T02:11:01.000Z"
"864504031502210","12.987646102905273","77.73632049560547","Kadugodi","UFCW","15","2018-04-05T02:11:06.000Z"
"864504031502210","12.987635612487793","77.73755645751953","Kadugodi","Overspeed","26","2018-04-05T02:11:32.000Z"
"864504031502210","12.987643241882324","77.73967742919922","Kadugodi","HMW","28","2018-04-05T02:11:57.000Z"
"864504031502210","12.987641334533691","77.73975372314453","Kadugodi","UFCW","26","2018-04-05T02:11:58.000Z"
"864504031502210","12.987558364868164","77.74036407470703","Kadugodi","Overspeed","26","2018-04-05T02:12:09.000Z"
"864504031502210","12.987545013427734","77.74043273925781","Kadugodi","Overspeed","27","2018-04-05T02:12:10.000Z"
"864504031502210","12.987405776977539","77.74099731445312","Kadugodi","Overspeed","27","2018-04-05T02:12:18.000Z"
"864504031502210","12.987507820129395","77.74058532714844","Kadugodi","UFCW","30","2018-04-05T02:12:12.000Z"
"864504031502210","12.984058380126953","77.74391174316406","Kadugodi","UFCW","16","2018-04-05T02:13:52.000Z"
"864504031502210","12.982917785644531","77.74404907226562","Kadugodi","PCW","23","2018-04-05T02:14:10.000Z"
"864504031502210","12.98145580291748","77.74344635009766","Kadugodi","PCW","13","2018-04-05T02:14:35.000Z"
"864504031502210","12.980239868164062","77.74282836914062","Kadugodi","PCW","34","2018-04-05T02:14:52.000Z"
"864504031502210","12.979838371276855","77.7426528930664","Kadugodi","PCW","34","2018-04-05T02:14:57.000Z"
"864504031502210","12.97640323638916","77.741455078125","Kadugodi","UFCW","7","2018-04-05T08:47:16.000Z"
"864504031502210","12.981403350830078","77.74344635009766","Kadugodi","HMW","34","2018-04-05T09:24:31.000Z"
"864504031502210","12.982569694519043","77.74383544921875","Garudachar Playa","UFCW","23","2018-04-05T09:24:45.000Z"
"864504031502210","12.987481117248535","77.74024200439453","Kadugodi","PCW","28","2018-04-05T09:26:48.000Z"
"864504031502210","12.987512588500977","77.74005889892578","Kadugodi","PCW","12","2018-04-05T09:26:52.000Z"
"864504031502210","12.991223335266113","77.7281265258789","Hudi","PCW","13","2018-04-05T09:32:43.000Z"
"864504031502210","12.99565315246582","77.72930908203125","Hudi","Overspeed","30","2018-04-05T09:37:47.000Z"
"864504031502210","12.995511054992676","77.728271484375","Hudi","Overspeed","12","2018-04-05T09:38:23.000Z"
"864504031502210","12.995454788208008","77.72799682617188","Hudi","Overspeed","14","2018-04-05T09:38:30.000Z"
"864504031502210","12.99544620513916","77.72796630859375","Hudi","Overspeed","12","2018-04-05T09:38:31.000Z"
"864504031502210","12.99413013458252","77.72682189941406","Hudi","Overspeed","10","2018-04-05T09:39:21.000Z"
"864504031502210","12.992774963378906","77.72684478759766","Hudi","Overspeed","9","2018-04-05T09:39:45.000Z"
"864504031502210","12.991990089416504","77.7269515991211","Hudi","Overspeed","12","2018-04-05T09:40:01.000Z"
"864504031502210","12.991280555725098","77.72737884521484","Hudi","Overspeed","15","2018-04-05T09:40:16.000Z"
"864504031502210","12.99124813079834","77.72757720947266","Hudi","Overspeed","12","2018-04-05T09:40:21.000Z"
"864504031502210","12.991225242614746","77.72760772705078","Hudi","Overspeed","13","2018-04-05T09:40:22.000Z"
"864504031502210","12.988343238830566","77.73072814941406","Hudi","HMW","42","2018-04-05T09:42:26.000Z"
"864504031502210","12.987908363342285","77.73335266113281","Hudi","UFCW","15","2018-04-05T09:44:07.000Z"
"864504031502210","12.987627983093262","77.73602294921875","Kadugodi","Overspeed","28","2018-04-05T09:44:54.000Z"
"864504031502210","12.987385749816895","77.74099731445312","Kadugodi","Overspeed","28","2018-04-05T09:46:46.000Z"
"864504031502210","12.98697566986084","77.74262237548828","Kadugodi","Overspeed","29","2018-04-05T09:47:08.000Z"
"864504031502210","12.986665725708008","77.743896484375","Kadugodi","Overspeed","27","2018-04-05T09:47:25.000Z"
"864504031502210","12.986647605895996","77.74397277832031","Kadugodi","Overspeed","28","2018-04-05T09:47:26.000Z"
"864504031502210","12.986577987670898","77.74425506591797","Kadugodi","Overspeed","27","2018-04-05T09:47:30.000Z"
"864504031502210","12.98095989227295","77.7431411743164","Kadugodi","FCW","40","2018-04-06T01:48:43.000Z"
"864504031502210","12.98239517211914","77.74390411376953","Kadugodi","FCW","37","2018-04-06T01:48:57.000Z"
"864504031502210","12.9841947555542","77.74388885498047","Kadugodi","PCW","39","2018-04-06T01:49:15.000Z"
"864504031502210","12.985797882080078","77.7445297241211","Kadugodi","PCW","36","2018-04-06T01:49:31.000Z"
"864504031502210","12.986747741699219","77.74298858642578","Garudachar Playa","FCW","43","2018-04-06T01:50:01.000Z"
"864504031502210","12.986863136291504","77.74256134033203","Garudachar Playa","UFCW","27","2018-04-06T01:50:06.000Z"
"864504031502210","12.987268447875977","77.74103546142578","Garudachar Playa","FCW","33","2018-04-06T01:50:26.000Z"
"864504031502210","12.987525939941406","77.7385482788086","Hudi","HMW","28","2018-04-06T01:51:03.000Z"
"864504031502210","12.987536430358887","77.73764038085938","Kadugodi","FCW","31","2018-04-06T01:51:14.000Z"
"864504031502210","12.987540245056152","77.73612976074219","Hudi","HMW","35","2018-04-06T01:51:34.000Z"
"864504031502210","12.987578392028809","77.73540496826172","Hudi","HMW","34","2018-04-06T01:51:42.000Z"
"864504031502210","12.987775802612305","77.73408508300781","Hudi","FCW","46","2018-04-06T01:51:55.000Z"
"864504031502210","12.987810134887695","77.7338638305664","Hudi","FCW","42","2018-04-06T01:51:57.000Z"
"864504031502210","12.987865447998047","77.7335433959961","Kadugodi","FCW","40","2018-04-06T01:52:00.000Z"
"864504031502210","12.987879753112793","77.73344421386719","Hudi","FCW","38","2018-04-06T01:52:01.000Z"
"864504031502210","12.9910249710083","77.72738647460938","Hudi","Overspeed","13","2018-04-06T01:56:11.000Z"
"864504031502210","12.991533279418945","77.72718811035156","Hudi","Overspeed","11","2018-04-06T01:56:41.000Z"
"864504031502210","12.99205493927002","77.728759765625","Hudi","PCW","11","2018-04-06T01:58:01.000Z"
"864504031502210","12.993870735168457","77.73127746582031","Hudi","Overspeed","25","2018-04-06T02:00:18.000Z"
"864504031502210","12.99507999420166","77.7314453125","Hudi","Overspeed","13","2018-04-06T02:03:17.000Z"
"864504031502210","12.995665550231934","77.7313232421875","Kadugodi","Overspeed","12","2018-04-06T02:03:31.000Z"
"864504031502210","12.99569034576416","77.73129272460938","Hudi","Overspeed","13","2018-04-06T02:03:32.000Z"
"864504031502210","12.995923042297363","77.73097229003906","Hudi","Overspeed","15","2018-04-06T02:03:40.000Z"
"864504031502210","12.99573802947998","77.72978973388672","Hudi","Overspeed","13","2018-04-06T02:04:20.000Z"
"864504031502210","12.995731353759766","77.7297592163086","Hudi","Overspeed","14","2018-04-06T02:04:21.000Z"
"864504031502210","12.995508193969727","77.72836303710938","Hudi","Overspeed","13","2018-04-06T02:05:08.000Z"
"864504031502210","12.99543571472168","77.72799682617188","Hudi","Overspeed","14","2018-04-06T02:05:16.000Z"
"864504031502210","12.995429992675781","77.72795867919922","Hudi","Overspeed","13","2018-04-06T02:05:17.000Z"
"864504031502210","12.993949890136719","77.72683715820312","Hudi","Overspeed","13","2018-04-06T02:06:15.000Z"
"864504031502210","12.992947578430176","77.72685241699219","Hudi","Overspeed","12","2018-04-06T02:06:45.000Z"
"864504031502210","12.992876052856445","77.72686004638672","Hudi","Overspeed","14","2018-04-06T02:06:47.000Z"
"864504031502210","12.992706298828125","77.72686004638672","Hudi","Overspeed","14","2018-04-06T02:06:53.000Z"
"864504031502210","12.991138458251953","77.72754669189453","Hudi","Overspeed","14","2018-04-06T02:07:25.000Z"
"864504031502210","12.991125106811523","77.72761535644531","Hudi","Overspeed","13","2018-04-06T02:07:27.000Z"
"864504031502210","12.991106033325195","77.72764587402344","Hudi","Overspeed","13","2018-04-06T02:07:28.000Z"
"864504031502210","12.990985870361328","77.72772216796875","Hudi","Overspeed","11","2018-04-06T02:07:33.000Z"
"864504031502210","12.990708351135254","77.72759246826172","Hudi","Overspeed","13","2018-04-06T02:08:25.000Z"
"864504031502210","12.989703178405762","77.72724914550781","Hudi","Overspeed","14","2018-04-06T02:08:43.000Z"
"864504031502210","12.989665031433105","77.72724151611328","Hudi","Overspeed","13","2018-04-06T02:08:44.000Z"
"864504031502210","12.98901081085205","77.72734832763672","Hudi","Overspeed","13","2018-04-06T02:09:04.000Z"
"864504031502210","12.988443374633789","77.73035430908203","Hudi","FCW","27","2018-04-06T02:09:38.000Z"
"864504031502210","12.988361358642578","77.73062896728516","Hudi","Overspeed","14","2018-04-06T02:09:52.000Z"
"864504031502210","12.988320350646973","77.73102569580078","Hudi","HMW","27","2018-04-06T02:09:59.000Z"
"864504031502210","12.988300323486328","77.7311782836914","Hudi","FCW","30","2018-04-06T02:10:01.000Z"
"864504031502210","12.988236427307129","77.73155212402344","Hudi","PCW","22","2018-04-06T02:10:07.000Z"
"864504031502210","12.987643241882324","77.73688507080078","Kadugodi","Overspeed","27","2018-04-06T02:11:09.000Z"
"864504031502210","12.987940788269043","77.73326873779297","Hudi","HMW","40","2018-04-06T02:10:26.000Z"
"864504031502210","12.98777961730957","77.7343521118164","Kadugodi","FCW","43","2018-04-06T02:10:37.000Z"
"864504031502210","12.987748146057129","77.73458862304688","Kadugodi","FCW","42","2018-04-06T02:10:39.000Z"
"864504031502210","12.987655639648438","77.73625946044922","Kadugodi","FCW","37","2018-04-06T02:10:59.000Z"
"864504031502210","12.987607955932617","77.73995971679688","Kadugodi","Overspeed","27","2018-04-06T02:11:44.000Z"
"864504031502210","12.98720645904541","77.74177551269531","Kadugodi","FCW","39","2018-04-06T02:12:04.000Z"
"864504031502210","12.987025260925293","77.74244689941406","Kadugodi","Overspeed","27","2018-04-06T02:12:13.000Z"
"864504031502210","12.987652778625488","77.73644256591797","Kadugodi","FCW","32","2018-04-06T02:11:02.000Z"
"864504031502210","12.987137794494629","77.74203491210938","Kadugodi","Overspeed","28","2018-04-06T02:12:07.000Z"
"864504031502210","12.985403060913086","77.74443054199219","Kadugodi","UFCW","24","2018-04-06T02:13:21.000Z"
"864504031502210","12.977906227111816","77.74201202392578","Kadugodi","UFCW","24","2018-04-06T02:14:54.000Z"
"864504031502210","12.977701187133789","77.74195098876953","Kadugodi","UFCW","14","2018-04-06T02:14:59.000Z"
"864504031502210","12.975857734680176","77.7419204711914","Kadugodi","PCW","12","2018-04-06T08:55:05.000Z"
"864504031502210","12.990080833435059","77.72726440429688","Hudi","Overspeed","19","2018-04-06T09:32:15.000Z"
"864504031502210","12.990264892578125","77.72736358642578","Hudi","Overspeed","12","2018-04-06T09:32:22.000Z"
"864504031502210","12.99142074584961","77.7284164428711","Hudi","Overspeed","14","2018-04-06T09:33:34.000Z"
"864504031502210","12.991792678833008","77.72866821289062","Hudi","Overspeed","10","2018-04-06T09:33:49.000Z"
"864504031502210","12.990921020507812","77.7273178100586","Hudi","Overspeed","13","2018-04-06T09:32:35.000Z"
"864504031502210","12.990960121154785","77.7273178100586","Hudi","Overspeed","14","2018-04-06T09:32:36.000Z"
"864504031502210","12.991036415100098","77.72772216796875","Hudi","Overspeed","16","2018-04-06T09:32:48.000Z"
"864504031502210","12.99116039276123","77.72793579101562","Hudi","Overspeed","13","2018-04-06T09:32:54.000Z"
"864504031502210","12.992182731628418","77.72915649414062","Hudi","Overspeed","13","2018-04-06T09:34:21.000Z"
"864504031502210","12.992358207702637","77.72991943359375","Hudi","Overspeed","11","2018-04-06T09:34:39.000Z"
"864504031502210","12.992485046386719","77.73027801513672","Hudi","Overspeed","13","2018-04-06T09:35:12.000Z"
"864504031502210","12.993185997009277","77.73127746582031","Hudi","Overspeed","14","2018-04-06T09:35:34.000Z"
"864504031502210","12.993593215942383","77.73136138916016","Hudi","Overspeed","12","2018-04-06T09:36:09.000Z"
"864504031502210","12.994837760925293","77.73139953613281","Hudi","Overspeed","11","2018-04-06T09:36:53.000Z"
